SMILES,pIC50,mol,num_atoms,logP,Molecular_Weight,Num_Bonds,TPSA,NumHDoner,NumHAcceptor
CN(C)Cc1ccc(-c2ccc3cnc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)cc1,5.54,<rdkit.Chem.rdchem.Mol object at 0x7f59a320fdf0>,36,3.866200000000002,483.62000000000035,40,91.79,2,6
COc1ccc(-c2nc3[nH]cc(Cl)c(NCC4CCNCC4)c-3n2)c(C)c1,5.54,<rdkit.Chem.rdchem.Mol object at 0x7f59a320fe60>,27,3.958420000000002,385.8990000000002,30,74.86,3,5
NCCc1nc2cc(C(N)=O)ccc2n1CCN,5.54,<rdkit.Chem.rdchem.Mol object at 0x7f59a320fed0>,18,-0.4048999999999993,247.30199999999994,19,112.95,3,4
CCn1nc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)c2c(N)ncnc21,5.54,<rdkit.Chem.rdchem.Mol object at 0x7f59a320ff40>,42,4.155120000000003,576.6270000000001,46,105.2,2,7
Cc1ccc(Cl)cc1-c1cn(-c2ncnn3cccc23)cc1C(N)=O,5.54,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dc040>,25,3.247720000000001,351.79700000000014,28,78.21000000000001,1,3
COc1ccc(-c2cccn3nc(N)nc23)cn1,5.54,<rdkit.Chem.rdchem.Mol object at 0x7f59a31deab0>,18,1.3820999999999997,241.254,20,78.33,1,5
NCCn1c(-c2ccccc2)nc2cc(C(N)=O)ccc21,5.55,<rdkit.Chem.rdchem.Mol object at 0x7f59a31deb20>,21,1.7609,280.33099999999996,23,86.93,2,3
Cc1ccc(-c2cccn3nc(Nc4ccc5c(c4)CCNCC5)nc23)c(OCC(C)C)c1,5.55,<rdkit.Chem.rdchem.Mol object at 0x7f59a31deb90>,33,5.171320000000004,441.57900000000035,37,63.480000000000004,2,5
CN1CCC(CNc2c(Cl)c[nH]c3nc(-c4ccc(S(C)(=O)=O)cc4)nc2-3)CC1,5.56,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dec00>,29,3.387100000000002,433.96500000000026,32,90.98,2,6
CS(=O)(=O)c1ccc(-c2cccn3nc(NCc4cccnc4)nc23)cc1,5.56,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dec70>,27,2.8069000000000006,379.4450000000001,30,89.25,1,6
COc1ccc(-c2nc3[nH]cc(Cl)c(NCC4CCN(C)CC4)c-3n2)c(C)c1,5.57,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dece0>,28,4.300620000000004,399.9260000000003,31,66.07,2,5
NCCn1c(Cc2ccccc2)nc2cc(C(N)=O)ccc21,5.57,<rdkit.Chem.rdchem.Mol object at 0x7f59a31ded50>,22,1.6846999999999996,294.358,24,86.93,2,3
O=C(O)CN1CCN(c2cc(-c3cnc4ccc(N5CCCC5c5cccc(F)c5)nn34)ccn2)CC1,5.57,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dedc0>,37,3.478500000000002,501.5660000000003,42,90.10000000000001,1,7
CC(=O)Nc1ccc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2C(F)(F)F)cc1,5.57,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dee30>,33,4.701000000000003,457.45600000000013,36,79.38000000000001,2,6
N#Cc1ccc(-c2nc3cc(C(N)=O)ccc3n2CCN)cc1,5.58,<rdkit.Chem.rdchem.Mol object at 0x7f59a31deea0>,23,1.63258,305.341,25,110.72000000000001,2,4
Cc1ccc(-c2nc3cc(C(N)=O)ccc3n2CCN)cc1,5.58,<rdkit.Chem.rdchem.Mol object at 0x7f59a31def10>,22,2.0693200000000003,294.358,24,86.92999999999999,2,3
Cc1cccn2nc(Nc3ccc(S(C)(=O)=O)cc3)nc12,5.58,<rdkit.Chem.rdchem.Mol object at 0x7f59a31def80>,21,2.18482,302.35900000000004,23,76.36,1,5
NCCn1c(-c2ccc(O)cc2O)nc2cc(C(N)=O)ccc21,5.6,<rdkit.Chem.rdchem.Mol object at 0x7f59a31deff0>,23,1.1721,312.32900000000006,25,127.38999999999999,4,5
CN1CCN(c2cccc(Nc3nc4c(-c5ccccc5S(C)(=O)=O)cccn4n3)c2)CC1,5.6,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df060>,33,3.295200000000002,462.5790000000002,37,82.83999999999999,1,7
Nc1nc(Nc2cccc(S(N)(=O)=O)c2)nn1C(=O)c1c(F)cccc1F,5.6,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df0d0>,27,1.218,394.36300000000006,29,145.98999999999998,3,7
CN(C)c1ccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)cc1,5.6,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df140>,26,2.6366000000000005,358.352,28,89.07000000000001,2,6
c1nc(-c2cn(CC3CO3)nn2)c2cc[nH]c2n1,5.61,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df1b0>,18,0.6151999999999997,242.24200000000002,21,84.81,1,5
Cc1ccccc1Oc1cnc2[nH]cc(C(=O)NC(C)C)c2n1,5.63,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df220>,23,3.1968200000000007,310.3570000000001,25,79.89999999999999,2,4
COc1ccc(-c2nc3[nH]cc(Cl)c(NCC4CCNCC4)c-3n2)cc1OC,5.64,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df290>,28,3.6586000000000016,401.89800000000025,31,84.09,3,6
NCCCn1c(CCN)nc2cc(C(N)=O)ccc21,5.66,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df300>,19,-0.0147999999999995,261.329,20,112.94999999999999,3,4
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OCCNc2ccnc(F)c2)c1,5.67,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df370>,34,3.672500000000001,457.4650000000002,38,108.14,4,6
CC(C)(C)OC(=O)N1CCc2ccc(Nc3nc4c(-c5cccc6c5OC(F)(F)O6)cccn4n3)cc2CC1,5.67,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df3e0>,39,5.797100000000005,535.551,44,90.22,1,7
COc1ccccc1-c1cccn2nc(N)nc12,5.67,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df450>,18,1.9871,240.266,20,65.44,1,4
CS(=O)(=O)c1cccc(-c2cccn3nc(N)nc23)c1,5.67,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df4c0>,20,1.382,288.33200000000005,22,90.35,1,5
Nc1nc(Nc2ccc(C(=O)O)cc2)nn1C(=O)c1c(F)cccc1F,5.68,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df530>,26,2.2688000000000006,359.29200000000003,28,123.13,3,6
Cc1cccc(Nc2nc3cccc(-c4cccc(C(C)C)c4)n3n2)c1,5.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df5a0>,26,5.5717200000000044,342.4460000000001,29,42.22,1,3
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)C2CC(C)(CC#N)C2)C1,5.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df610>,27,1.87848,388.4970000000003,30,114.76999999999998,2,6
CS(=O)(=O)c1ccc(-c2cccn3nc(NCCc4cccnc4)nc23)cc1,5.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df680>,28,2.849400000000001,393.47200000000015,31,89.25,1,6
NC1CCCCC1Nc1cc2nc[nH]c(=O)c2c(Nc2cccc3c(Cl)c[nH]c23)n1,5.74,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df6f0>,30,3.8782000000000014,423.90800000000013,34,124.50999999999998,5,6
O=c1[nH]c2cnc(-n3cnc4cc(C(F)(F)F)ccc43)nc2n1C1CCOCC1,5.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df760>,29,2.828800000000001,404.3520000000002,33,90.62000000000002,1,5
CC(C)COc1ccccc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,5.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df7d0>,32,4.862900000000003,427.55200000000025,36,63.480000000000004,2,5
O=C(Nc1nc2cccc(-c3ccc(N4CCOCC4)cc3)n2n1)C1CC1,5.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df840>,27,2.5814000000000004,363.4210000000001,31,71.76,1,5
CN(c1ccnc2[nH]ccc12)C1CCCCC1,5.75,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df8b0>,17,3.331800000000002,229.32699999999994,19,31.92,1,2
NC(=O)c1cnc(NC2CCCCC2N)nc1Nc1cccc(-n2nccn2)c1,5.76,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df920>,29,1.5815999999999988,393.45500000000004,32,149.65999999999997,4,8
O=C1CCC=CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)N1,5.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a31df990>,28,4.554500000000003,372.42800000000005,31,76.14,2,5
Cc1ccccc1-n1cc(-c2ccn(C)n2)c2n[nH]c(N)c2c1=O,5.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfa00>,24,2.00492,320.3560000000001,27,94.52000000000001,2,4
CC(=O)NC1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C)C)c4n3)cc21,5.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfa70>,29,3.011800000000002,393.4470000000002,32,108.99999999999999,3,5
Cc1ccc(-n2cc(-c3cccn4nc(Nc5ccc(C6CCN(C(=O)OC(C)(C)C)CC6)cc5)nc34)cn2)cc1,5.77,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfae0>,41,6.748520000000006,549.6790000000004,46,89.58,1,6
CN1CCN(c2cccc(Nc3nc4c(Oc5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,5.78,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfb50>,34,3.4205000000000023,478.5780000000002,38,92.07,1,8
Cn1cc(C2=C(Nc3cccc(OCCNc4ccnc(F)c4)c3)C(=O)NC2=O)c2ccccc21,5.79,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfbc0>,35,3.682900000000002,471.49200000000013,39,97.28,3,6
NCCCc1nc2cc(C(N)=O)ccc2n1CCN,5.8,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfc30>,19,-0.0147999999999995,261.32899999999995,20,112.95,3,4
NCCn1c(-c2cncnc2)nc2cc(C(N)=O)ccc21,5.8,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfca0>,21,0.5508999999999992,282.30699999999996,23,112.71000000000001,2,5
N#Cc1ccc2ncn(-c3ncc4[nH]c(=O)n(Cc5c(Cl)cccc5Cl)c4n3)c2c1,5.81,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfd10>,30,3.6852800000000014,436.2620000000001,34,105.17999999999999,1,5
CCn1c(-c2ccnc(N)n2)cc(C(N)=O)c1-c1cc(Cl)ccc1C,5.81,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfd80>,25,3.2749200000000016,355.82900000000006,27,99.82,2,4
CN1CCN(c2ccc(NC(=O)Nc3nc4cccc(-c5ccc(S(C)(=O)=O)cc5)n4n3)cc2)CC1,5.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfdf0>,36,3.1956000000000016,505.60400000000027,40,111.93999999999998,2,7
Cn1cc2c(Nc3nc(NC4CCOCC4N)cc4cc[nH]c(=O)c34)cccc2n1,5.82,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfe60>,30,2.0814999999999992,405.4620000000001,34,122.87999999999998,4,7
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OC2CCN(c3ccnc(F)c3)C2)c1,5.83,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dfed0>,36,3.8393000000000015,483.50300000000027,41,99.35,3,6
COc1cnc(-c2cccn3nc(Nc4ccc(C5CCN(C(=O)OC(C)(C)C)CC5)cc4)nc23)cn1,5.83,<rdkit.Chem.rdchem.Mol object at 0x7f59a31dff40>,37,5.053000000000004,501.5910000000004,41,106.77000000000001,1,8
O=C(CCCCCCCC(=O)N1CC=CCCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,5.83,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938040>,40,5.790600000000004,543.6680000000002,43,116.68,3,7
COc1ccc(-c2nc3[nH]cc(Cl)c(NCC4CCNCC4)c-3n2)cc1,5.84,<rdkit.Chem.rdchem.Mol object at 0x7f59a29380b0>,26,3.650000000000002,371.8720000000002,29,74.86,3,5
CN1CCN(c2cccc(Nc3nc4c(NCc5ccc(F)cc5)cccn4n3)c2)CC1,5.84,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938120>,32,3.975900000000002,431.5190000000001,36,60.730000000000004,2,6
CC1CCN(Cc2cccc(F)c2F)CC1N(C)c1[nH]cnc2nccc1-2,5.84,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938190>,27,3.534500000000002,371.435,30,48.05,1,4
Nc1[nH]nc2ccn(-c3ccccc3Cl)c(=O)c12,5.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938200>,18,1.9494,260.684,20,76.7,2,3
Cc1ccnc(Nc2nc3cccc(-c4cccc(C(C)C)c4)n3n2)c1,5.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938270>,26,4.966720000000004,343.4340000000001,29,55.11,1,4
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)C2CC(CC#N)C2)C1,5.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a29382e0>,26,1.4883799999999998,374.47000000000025,29,114.76999999999998,2,6
COc1cc(C(F)F)ccc1-c1cccn2nc(Nc3ccc(C4CCN(C(=O)OC(C)(C)C)CC4)cc3)nc12,5.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938350>,40,7.200600000000008,549.6220000000004,44,80.99000000000001,1,6
Nc1nc2c(-c3ccncc3)cccn2n1,5.85,<rdkit.Chem.rdchem.Mol object at 0x7f59a29383c0>,16,1.3734999999999995,211.228,18,69.1,1,4
CC(=O)NC1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C)C(=O)N5CC(C#N)C5)c4n3)cc21,5.87,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938430>,36,1.97388,487.5200000000003,40,153.09999999999997,3,7
COc1cccc(CNc2cccn3nc(Nc4ccc(N5CCN(C)CC5)cc4)nc23)c1,5.87,<rdkit.Chem.rdchem.Mol object at 0x7f59a29384a0>,33,3.8454000000000015,443.5550000000003,37,69.96000000000001,2,7
CN1CCN(c2ccc(Nc3nc4c(-c5ccccc5S(C)(=O)=O)cccn4n3)cc2)CC1,5.88,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938510>,33,3.295200000000002,462.5790000000002,37,82.83999999999999,1,7
CN1CCN(c2cccc(Nc3nc4c(Nc5cccc(S(C)(=O)=O)c5)cccn4n3)c2)CC1,5.88,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938580>,34,3.371800000000002,477.5940000000002,38,94.86999999999999,2,8
NCCn1c(-c2ccc(O)cc2)nc2cc(C(N)=O)ccc21,5.89,<rdkit.Chem.rdchem.Mol object at 0x7f59a29385f0>,22,1.4664999999999997,296.33000000000004,24,107.16,3,4
O=c1[nH]c2cnc3[nH]ccc3c2n1C1CCNCC1,5.89,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938660>,19,1.1304,257.29699999999997,22,78.5,3,3
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1ccc(OCCCNc2ccnc(F)c2)cc1,5.9,<rdkit.Chem.rdchem.Mol object at 0x7f59a29386d0>,35,4.062600000000002,471.49200000000025,39,108.14,4,6
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OC2CCN(c3ccnc(F)c3)CC2)c1,5.9,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938740>,37,4.229400000000003,497.5300000000003,42,99.35,3,6
CC(C)NC(=O)c1c[nH]c2ncc(Oc3cccc(C#N)c3)nc12,5.9,<rdkit.Chem.rdchem.Mol object at 0x7f59a29387b0>,24,2.7600800000000003,321.3400000000001,26,103.69000000000001,2,5
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(OC2CCN(c3ccnc(F)c3)C2)c1,5.91,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938820>,36,3.8393000000000015,483.50300000000027,41,99.35,3,6
CNC(=O)c1cc(-c2ccc(OC)cc2)nc2c1[nH]c1cc(OC)ccc12,5.91,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938890>,27,3.759900000000002,361.4010000000001,30,76.24,2,4
Cc1ccc(Cl)cc1-c1[nH]c(-c2ccncn2)cc1C(N)=O,5.91,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938900>,22,3.1994200000000017,312.7600000000001,24,84.66,2,3
NC1CCCCC1Nc1cc2cc[nH]c(=O)c2c(Nc2cccc3c(Cl)c[nH]c23)n1,5.91,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938970>,30,4.483200000000002,422.9200000000001,34,111.61999999999999,5,5
CCc1cccc(Oc2cnc3[nH]cc(C(=O)NC(C)C)c3n2)c1,5.92,<rdkit.Chem.rdchem.Mol object at 0x7f59a29389e0>,24,3.450800000000001,324.38400000000007,26,79.89999999999999,2,4
COc1ccccc1Nc1nc2cccc(-c3cccc(S(C)(=O)=O)c3)n2n1,5.92,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938a50>,28,3.5520000000000014,394.45600000000013,31,85.58999999999999,1,6
CN1CCC(c2cccc(Nc3nc4c(-c5ccccc5N(C)S(C)(=O)=O)cccn4n3)c2)CC1,5.92,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938ac0>,35,4.344900000000003,490.6330000000002,39,82.83999999999999,1,6
CC(C)Oc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCN(CC(=O)N(C)C)CC4)nc12,5.92,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938b30>,41,5.434700000000006,566.628,45,75.0,1,6
CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,5.92,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938ba0>,35,5.180400000000004,468.6090000000003,40,74.14,2,7
N#CC1CC(N(CC2CC2)C2COC2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,5.92,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938c10>,36,4.088580000000002,502.5410000000001,40,109.2,2,6
CC1(C)C(=O)N(C2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,5.93,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938c80>,29,4.2375000000000025,386.45500000000004,33,78.35000000000001,2,5
CC(C)(C)NC(=O)c1cnc(N)c2cc(-c3ccc(N4CCOCC4)cc3)sc12,5.93,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938cf0>,29,3.9104000000000014,410.5430000000002,32,80.48,2,6
CN(C)C(=O)c1cnc(N)c2cc(-c3ccc(N4CCOCC4)cc3)sc12,5.93,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938d60>,27,3.0839000000000016,382.48900000000015,30,71.69,1,6
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)N2CC3CC(C2)O3)C1,5.94,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938dd0>,26,0.1842000000000003,378.45800000000025,30,103.44999999999999,2,6
CCn1cc(Nc2nc3c(Oc4ccc(S(C)(=O)=O)cc4)cccn3n2)cn1,5.94,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938e40>,28,2.8851000000000004,398.4480000000001,31,103.41,1,7
COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCN(C(=O)OC(C)(C)C)C4)nc12,5.94,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938eb0>,39,6.460500000000006,539.5580000000003,43,80.99000000000001,1,6
Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CC(CN2CCC2)C1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938f20>,26,3.0429000000000013,349.4380000000002,30,80.2,2,5
OCc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938f90>,25,4.2371000000000025,327.38700000000006,29,60.94,3,3
Oc1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939000>,24,4.450400000000003,313.36000000000007,28,60.94,3,3
CN(C)C1CCC(n2cc(C(N)=O)c(Nc3ccc(OC(F)F)nc3)n2)C(C#N)C1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939070>,30,2.51698,419.4360000000001,32,122.09,2,7
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)NCC2CC2)C1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a29390e0>,24,0.7106999999999999,350.4480000000002,27,103.00999999999999,3,5
c1ccc(Nc2nc3ccccn3n2)cc1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939150>,16,2.4729,210.24000000000004,18,42.22,1,3
CCOc1ccccc1-c1cccn2nc(Nc3ccc4c(c3)CCN(C(=O)OC(C)(C)C)CC4)nc12,5.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a29391c0>,37,5.874300000000005,499.6150000000004,41,80.99000000000001,1,6
CC(C)(C)OC(=O)N1CCC(c2ccc(Nc3nc4c(-c5cnn(-c6ccc(F)cc6)c5)cccn4n3)cc2)CC1,5.96,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939230>,41,6.579200000000006,553.642,46,89.58,1,6
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)N2Cc3cn(C)nc3C2)C1,5.97,<rdkit.Chem.rdchem.Mol object at 0x7f59a29392a0>,28,0.4604000000000006,402.48400000000026,32,112.03999999999998,2,6
CC(C)COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,5.97,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939310>,36,5.881700000000006,495.54900000000026,40,63.480000000000004,2,5
Cc1ccc(Cl)cc1-c1nc(-c2ccnc(N)n2)c[nH]1,5.97,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939380>,20,3.07772,285.738,22,80.47999999999999,2,4
C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,5.98,<rdkit.Chem.rdchem.Mol object at 0x7f59a29393f0>,36,4.370600000000004,508.0260000000003,39,94.64999999999999,3,8
O=C(CCCCCN1CC=CCCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1)NO,5.98,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939460>,36,5.093700000000003,487.6040000000002,39,99.61000000000001,3,7
COc1cccc(CNc2cccn3nc(Nc4ccc(C)nc4)nc23)c1,5.99,<rdkit.Chem.rdchem.Mol object at 0x7f59a29394d0>,27,3.7970200000000016,360.4210000000001,30,76.37,2,6
CN1CCN(C(=O)c2ccc3c(c2)[nH]c2c(C(N)=O)ccc(-c4cccc(NC(=O)c5ccc(N(C)C)cc5)c4F)c23)CC1,5.99,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939540>,44,4.932000000000004,592.6750000000001,49,114.77,3,5
N#CC1CC(NC(C2CC2)C(F)(F)F)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,6.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29395b0>,36,4.908280000000003,514.474,39,108.76,3,5
O=c1[nH]c2cnc(-n3cnc4ccc(F)cc43)nc2n1Cc1cccc(F)c1F,6.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939620>,29,2.924100000000001,396.3320000000001,33,81.39000000000001,1,4
COc1cc(OC)cc(Oc2cnc3[nH]cc(C(=O)NC(C)C)c3n2)c1,6.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939690>,26,2.905600000000001,356.38200000000006,28,98.36,2,6
CC(=O)NC1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C)C)c4n3)cc21,6.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939700>,29,3.011800000000002,393.4470000000002,32,108.99999999999999,3,5
COc1cccc(CNc2cccn3nc(Nc4ccncc4)nc23)c1,6.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939770>,26,3.4886000000000017,346.39400000000006,29,76.37,2,6
N#Cc1cc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCOCC5)ccc4c3c2)ccc1F,6.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29397e0>,33,3.5701800000000024,442.4500000000003,37,112.20999999999998,2,4
NC(=O)c1cc(-c2ccccc2)sc1Nc1ccccc1,6.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939850>,21,4.257600000000002,294.379,23,55.120000000000005,2,3
N#CC1CCCC(O)C1n1cc(C(N)=O)c(Nc2ccccc2)n1,6.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29398c0>,24,1.95128,325.372,26,116.96,3,5
Cc1ccc(Cl)cc1-c1ccc(-c2ccnc(N)n2)[nH]1,6.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939930>,20,3.6827200000000015,284.75,22,67.59,2,3
CC(N)CNc1cc2nc[nH]c(=O)c2c(Nc2cccc3cc[nH]c23)n1,6.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29399a0>,26,2.3021,349.398,29,124.50999999999998,5,6
CCCS(=O)(=O)CC1CC(N(C)c2[nH]cnc3nccc2-3)C1,6.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939a10>,22,1.9491,322.4340000000001,24,78.95,1,5
Cc1ccc(Cl)cc1-n1cc(-c2ccnc(N)n2)cn1,6.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939a80>,20,2.8733200000000005,285.738,22,69.62,1,4
O=c1[nH]cnc2cc(NC3CCCNC3)nc(Nc3cccc4cc[nH]c34)c12,6.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939af0>,28,2.7069,375.4360000000001,32,110.52000000000001,5,6
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)CC2COC2)C1,6.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939b60>,24,0.4424999999999996,351.43200000000024,27,100.21,2,6
CN1CCN(c2ccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cc(C(F)(F)F)cn4n3)cn2)CC1,6.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939bd0>,37,3.7090000000000014,531.564,41,95.72999999999999,1,8
CN1CCN(c2cncc(Nc3nc4cncc(-c5ccc(S(C)(=O)=O)cc5)n4n3)c2)CC1,6.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939c40>,33,2.0851999999999995,464.55500000000023,37,108.61999999999999,1,9
Cn1c(C(N)=O)cc2c(-c3ccc(NC(=O)c4ccccc4)cc3)ncnc21,6.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939cb0>,28,2.9865000000000013,371.40000000000003,31,102.9,2,4
Cn1ccc(-c2cn(-c3ccccc3Cl)c(=O)c3c(N)[nH]nc23)n1,6.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a2939d20>,24,2.3499,340.7740000000001,27,94.52000000000001,2,4
